Goal, Target, Indicator, SeriesCode, SeriesDescription, GeoAreaCode, GeoAreaName, TimePeriod, Value, Time_Detail,  UpperBound, LowerBound, BasePeriod, Source, FootNote, Nature, Units,[Age],[Location],[Reporting Type],[Sex]
"5","5.4","5.4.1","SL_DOM_TSPDDC","Proportion of time spent on unpaid domestic chores, by sex, age and location (%)","398","Kazakhstan","2018","4.375","2018","","","","The Agency of the Republic of Kazakhstan on Statistics based on The time use budget of population","","C","PERCENT","10+","URBAN","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDDC","Proportion of time spent on unpaid domestic chores, by sex, age and location (%)","398","Kazakhstan","2018","5.55542","2018","","","","The Agency of the Republic of Kazakhstan on Statistics based on The time use budget of population","","C","PERCENT","25-44","RURAL","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDDC","Proportion of time spent on unpaid domestic chores, by sex, age and location (%)","410","Republic of Korea","2004","11.32083","2004","","","","Statistics Korea based on Time Use Survey","Unpaid domestic work might include small amount of time spent on production of goods for own final use.","C","PERCENT","10+","ALLAREA","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDDC","Proportion of time spent on unpaid domestic chores, by sex, age and location (%)","410","Republic of Korea","2004","1.875","2004","","","","Statistics Korea based on Time Use Survey","Unpaid domestic work might include small amount of time spent on production of goods for own final use.","C","PERCENT","10+","ALLAREA","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDDC","Proportion of time spent on unpaid domestic chores, by sex, age and location (%)","410","Republic of Korea","2009","11.17917","2009","","","","Statistics Korea based on Time Use Survey","Unpaid domestic work might include small amount of time spent on production of goods for own final use.","C","PERCENT","10+","ALLAREA","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDDC","Proportion of time spent on unpaid domestic chores, by sex, age and location (%)","410","Republic of Korea","2009","2.22083","2009","","","","Statistics Korea based on Time Use Survey","Unpaid domestic work might include small amount of time spent on production of goods for own final use.","C","PERCENT","10+","ALLAREA","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDDC","Proportion of time spent on unpaid domestic chores, by sex, age and location (%)","410","Republic of Korea","2014","11.1125","2014","","","","Statistics Korea based on Time Use Survey","Unpaid domestic work might include small amount of time spent on production of goods for own final use.","C","PERCENT","10+","ALLAREA","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDDC","Proportion of time spent on unpaid domestic chores, by sex, age and location (%)","410","Republic of Korea","2014","2.5","2014","","","","Statistics Korea based on Time Use Survey","Unpaid domestic work might include small amount of time spent on production of goods for own final use.","C","PERCENT","10+","ALLAREA","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDDC","Proportion of time spent on unpaid domestic chores, by sex, age and location (%)","410","Republic of Korea","2014","3.19583","2014","","","","Statistics Korea based on Time Use Survey","Unpaid domestic work might include small amount of time spent on production of goods for own final use.","C","PERCENT","15-24","ALLAREA","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDDC","Proportion of time spent on unpaid domestic chores, by sex, age and location (%)","410","Republic of Korea","2014","11.875","2014","","","","Statistics Korea based on Time Use Survey","Unpaid domestic work might include small amount of time spent on production of goods for own final use.","C","PERCENT","25-44","URBAN","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDDC","Proportion of time spent on unpaid domestic chores, by sex, age and location (%)","410","Republic of Korea","2014","2.29167","2014","","","","Statistics Korea based on Time Use Survey","Unpaid domestic work might include small amount of time spent on production of goods for own final use.","C","PERCENT","25-44","URBAN","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDDC","Proportion of time spent on unpaid domestic chores, by sex, age and location (%)","410","Republic of Korea","2014","11.45833","2014","","","","Statistics Korea based on Time Use Survey","Unpaid domestic work might include small amount of time spent on production of goods for own final use.","C","PERCENT","15+","URBAN","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDDC","Proportion of time spent on unpaid domestic chores, by sex, age and location (%)","410","Republic of Korea","2014","2.56667","2014","","","","Statistics Korea based on Time Use Survey","Unpaid domestic work might include small amount of time spent on production of goods for own final use.","C","PERCENT","15+","URBAN","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDDC","Proportion of time spent on unpaid domestic chores, by sex, age and location (%)","410","Republic of Korea","2014","12.0125","2014","","","","Statistics Korea based on Time Use Survey","Unpaid domestic work might include small amount of time spent on production of goods for own final use.","C","PERCENT","25-44","ALLAREA","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDDC","Proportion of time spent on unpaid domestic chores, by sex, age and location (%)","410","Republic of Korea","2014","13.54167","2014","","","","Statistics Korea based on Time Use Survey","Unpaid domestic work might include small amount of time spent on production of goods for own final use.","C","PERCENT","45-54","ALLAREA","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDDC","Proportion of time spent on unpaid domestic chores, by sex, age and location (%)","410","Republic of Korea","2014","1.3875","2014","","","","Statistics Korea based on Time Use Survey","Unpaid domestic work might include small amount of time spent on production of goods for own final use.","C","PERCENT","15-24","URBAN","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDDC","Proportion of time spent on unpaid domestic chores, by sex, age and location (%)","410","Republic of Korea","2014","10.83333","2014","","","","Statistics Korea based on Time Use Survey","Unpaid domestic work might include small amount of time spent on production of goods for own final use.","C","PERCENT","10+","URBAN","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDDC","Proportion of time spent on unpaid domestic chores, by sex, age and location (%)","410","Republic of Korea","2014","5.20833","2014","","","","Statistics Korea based on Time Use Survey","Unpaid domestic work might include small amount of time spent on production of goods for own final use.","C","PERCENT","65+","RURAL","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDDC","Proportion of time spent on unpaid domestic chores, by sex, age and location (%)","410","Republic of Korea","2014","13.6125","2014","","","","Statistics Korea based on Time Use Survey","Unpaid domestic work might include small amount of time spent on production of goods for own final use.","C","PERCENT","45-54","RURAL","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDDC","Proportion of time spent on unpaid domestic chores, by sex, age and location (%)","410","Republic of Korea","2014","3.05417","2014","","","","Statistics Korea based on Time Use Survey","Unpaid domestic work might include small amount of time spent on production of goods for own final use.","C","PERCENT","45-54","RURAL","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDDC","Proportion of time spent on unpaid domestic chores, by sex, age and location (%)","410","Republic of Korea","2014","2.29167","2014","","","","Statistics Korea based on Time Use Survey","Unpaid domestic work might include small amount of time spent on production of goods for own final use.","C","PERCENT","25-44","ALLAREA","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDDC","Proportion of time spent on unpaid domestic chores, by sex, age and location (%)","410","Republic of Korea","2014","1.31667","2014","","","","Statistics Korea based on Time Use Survey","Unpaid domestic work might include small amount of time spent on production of goods for own final use.","C","PERCENT","15-24","RURAL","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDDC","Proportion of time spent on unpaid domestic chores, by sex, age and location (%)","410","Republic of Korea","2014","3.2625","2014","","","","Statistics Korea based on Time Use Survey","Unpaid domestic work might include small amount of time spent on production of goods for own final use.","C","PERCENT","15+","RURAL","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDDC","Proportion of time spent on unpaid domestic chores, by sex, age and location (%)","410","Republic of Korea","2014","13.68333","2014","","","","Statistics Korea based on Time Use Survey","Unpaid domestic work might include small amount of time spent on production of goods for own final use.","C","PERCENT","25-44","RURAL","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDDC","Proportion of time spent on unpaid domestic chores, by sex, age and location (%)","410","Republic of Korea","2014","3.19583","2014","","","","Statistics Korea based on Time Use Survey","Unpaid domestic work might include small amount of time spent on production of goods for own final use.","C","PERCENT","15-24","URBAN","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDDC","Proportion of time spent on unpaid domestic chores, by sex, age and location (%)","410","Republic of Korea","2014","13.47083","2014","","","","Statistics Korea based on Time Use Survey","Unpaid domestic work might include small amount of time spent on production of goods for own final use.","C","PERCENT","45-54","URBAN","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDDC","Proportion of time spent on unpaid domestic chores, by sex, age and location (%)","410","Republic of Korea","2014","2.225","2014","","","","Statistics Korea based on Time Use Survey","Unpaid domestic work might include small amount of time spent on production of goods for own final use.","C","PERCENT","45-54","URBAN","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDDC","Proportion of time spent on unpaid domestic chores, by sex, age and location (%)","410","Republic of Korea","2014","15","2014","","","","Statistics Korea based on Time Use Survey","Unpaid domestic work might include small amount of time spent on production of goods for own final use.","C","PERCENT","55-64","URBAN","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDDC","Proportion of time spent on unpaid domestic chores, by sex, age and location (%)","410","Republic of Korea","2014","3.19167","2014","","","","Statistics Korea based on Time Use Survey","Unpaid domestic work might include small amount of time spent on production of goods for own final use.","C","PERCENT","55-64","URBAN","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDDC","Proportion of time spent on unpaid domestic chores, by sex, age and location (%)","410","Republic of Korea","2014","13.6125","2014","","","","Statistics Korea based on Time Use Survey","Unpaid domestic work might include small amount of time spent on production of goods for own final use.","C","PERCENT","65+","URBAN","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDDC","Proportion of time spent on unpaid domestic chores, by sex, age and location (%)","410","Republic of Korea","2014","4.65417","2014","","","","Statistics Korea based on Time Use Survey","Unpaid domestic work might include small amount of time spent on production of goods for own final use.","C","PERCENT","65+","URBAN","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDDC","Proportion of time spent on unpaid domestic chores, by sex, age and location (%)","410","Republic of Korea","2014","1.45833","2014","","","","Statistics Korea based on Time Use Survey","Unpaid domestic work might include small amount of time spent on production of goods for own final use.","C","PERCENT","15-24","ALLAREA","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDDC","Proportion of time spent on unpaid domestic chores, by sex, age and location (%)","410","Republic of Korea","2014","11.59583","2014","","","","Statistics Korea based on Time Use Survey","Unpaid domestic work might include small amount of time spent on production of goods for own final use.","C","PERCENT","15+","ALLAREA","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDDC","Proportion of time spent on unpaid domestic chores, by sex, age and location (%)","410","Republic of Korea","2014","2.6375","2014","","","","Statistics Korea based on Time Use Survey","Unpaid domestic work might include small amount of time spent on production of goods for own final use.","C","PERCENT","15+","ALLAREA","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDDC","Proportion of time spent on unpaid domestic chores, by sex, age and location (%)","410","Republic of Korea","2014","2.3625","2014","","","","Statistics Korea based on Time Use Survey","Unpaid domestic work might include small amount of time spent on production of goods for own final use.","C","PERCENT","45-54","ALLAREA","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDDC","Proportion of time spent on unpaid domestic chores, by sex, age and location (%)","410","Republic of Korea","2014","15","2014","","","","Statistics Korea based on Time Use Survey","Unpaid domestic work might include small amount of time spent on production of goods for own final use.","C","PERCENT","55-64","ALLAREA","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDDC","Proportion of time spent on unpaid domestic chores, by sex, age and location (%)","410","Republic of Korea","2014","3.4","2014","","","","Statistics Korea based on Time Use Survey","Unpaid domestic work might include small amount of time spent on production of goods for own final use.","C","PERCENT","55-64","ALLAREA","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDDC","Proportion of time spent on unpaid domestic chores, by sex, age and location (%)","410","Republic of Korea","2014","13.6125","2014","","","","Statistics Korea based on Time Use Survey","Unpaid domestic work might include small amount of time spent on production of goods for own final use.","C","PERCENT","65+","ALLAREA","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDDC","Proportion of time spent on unpaid domestic chores, by sex, age and location (%)","410","Republic of Korea","2014","4.79167","2014","","","","Statistics Korea based on Time Use Survey","Unpaid domestic work might include small amount of time spent on production of goods for own final use.","C","PERCENT","65+","ALLAREA","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDDC","Proportion of time spent on unpaid domestic chores, by sex, age and location (%)","410","Republic of Korea","2014","12.29167","2014","","","","Statistics Korea based on Time Use Survey","Unpaid domestic work might include small amount of time spent on production of goods for own final use.","C","PERCENT","10+","RURAL","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDDC","Proportion of time spent on unpaid domestic chores, by sex, age and location (%)","410","Republic of Korea","2014","3.125","2014","","","","Statistics Korea based on Time Use Survey","Unpaid domestic work might include small amount of time spent on production of goods for own final use.","C","PERCENT","10+","RURAL","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDDC","Proportion of time spent on unpaid domestic chores, by sex, age and location (%)","410","Republic of Korea","2014","3.54167","2014","","","","Statistics Korea based on Time Use Survey","Unpaid domestic work might include small amount of time spent on production of goods for own final use.","C","PERCENT","15-24","RURAL","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDDC","Proportion of time spent on unpaid domestic chores, by sex, age and location (%)","410","Republic of Korea","2014","2.15417","2014","","","","Statistics Korea based on Time Use Survey","Unpaid domestic work might include small amount of time spent on production of goods for own final use.","C","PERCENT","25-44","RURAL","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDDC","Proportion of time spent on unpaid domestic chores, by sex, age and location (%)","410","Republic of Korea","2014","2.43333","2014","","","","Statistics Korea based on Time Use Survey","Unpaid domestic work might include small amount of time spent on production of goods for own final use.","C","PERCENT","10+","URBAN","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDDC","Proportion of time spent on unpaid domestic chores, by sex, age and location (%)","410","Republic of Korea","2014","15.20833","2014","","","","Statistics Korea based on Time Use Survey","Unpaid domestic work might include small amount of time spent on production of goods for own final use.","C","PERCENT","55-64","RURAL","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDDC","Proportion of time spent on unpaid domestic chores, by sex, age and location (%)","410","Republic of Korea","2014","4.30417","2014","","","","Statistics Korea based on Time Use Survey","Unpaid domestic work might include small amount of time spent on production of goods for own final use.","C","PERCENT","55-64","RURAL","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDDC","Proportion of time spent on unpaid domestic chores, by sex, age and location (%)","410","Republic of Korea","2014","13.67917","2014","","","","Statistics Korea based on Time Use Survey","Unpaid domestic work might include small amount of time spent on production of goods for own final use.","C","PERCENT","65+","RURAL","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDDC","Proportion of time spent on unpaid domestic chores, by sex, age and location (%)","410","Republic of Korea","2014","12.84583","2014","","","","Statistics Korea based on Time Use Survey","Unpaid domestic work might include small amount of time spent on production of goods for own final use.","C","PERCENT","15+","RURAL","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDDC","Proportion of time spent on unpaid domestic chores, by sex, age and location (%)","417","Kyrgyzstan","2000","22.36125","2000","","","","Calculated by UNSD based on available country data from the Time use survey to apply ICATUS.","","CA","PERCENT","20-74","ALLAREA","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDDC","Proportion of time spent on unpaid domestic chores, by sex, age and location (%)","417","Kyrgyzstan","2000","12.22208","2000","","","","Calculated by UNSD based on available country data from the Time use survey to apply ICATUS.","","CA","PERCENT","20-74","ALLAREA","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDDC","Proportion of time spent on unpaid domestic chores, by sex, age and location (%)","417","Kyrgyzstan","2005","8.61125","2005","","","","Calculated by UNSD based on available country data from the Time use survey to apply ICATUS.","","CA","PERCENT","20-74","ALLAREA","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDDC","Proportion of time spent on unpaid domestic chores, by sex, age and location (%)","417","Kyrgyzstan","2005","19.86125","2005","","","","Calculated by UNSD based on available country data from the Time use survey to apply ICATUS.","","CA","PERCENT","20-74","ALLAREA","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDDC","Proportion of time spent on unpaid domestic chores, by sex, age and location (%)","417","Kyrgyzstan","2010","17.36125","2010","","","","Calculated by UNSD based on available country data from the Time use survey to apply ICATUS.","","CA","PERCENT","12+","ALLAREA","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDDC","Proportion of time spent on unpaid domestic chores, by sex, age and location (%)","417","Kyrgyzstan","2010","5.69458","2010","","","","Calculated by UNSD based on available country data from the Time use survey to apply ICATUS.","","CA","PERCENT","12+","ALLAREA","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDDC","Proportion of time spent on unpaid domestic chores, by sex, age and location (%)","417","Kyrgyzstan","2015","15.625","2015","","","","Calculated by UNSD based on available country data from the Time Budget Survey to apply ICATUS.","","CA","PERCENT","12+","ALLAREA","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDDC","Proportion of time spent on unpaid domestic chores, by sex, age and location (%)","417","Kyrgyzstan","2015","8.95833","2015","","","","Calculated by UNSD based on available country data from the Time Budget Survey to apply ICATUS.","","CA","PERCENT","12+","ALLAREA","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDDC","Proportion of time spent on unpaid domestic chores, by sex, age and location (%)","418","Lao People's Democratic Republic","2003","1.25","2003","","","","Calculated by UNSD based on available country data from the Lao Expenditure and consumption survey to apply ICATUS.","Travel related to unpaid domestic work is not included.","CA","PERCENT","10+","ALLAREA","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDDC","Proportion of time spent on unpaid domestic chores, by sex, age and location (%)","418","Lao People's Democratic Republic","2003","5.83333","2003","","","","Calculated by UNSD based on available country data from the Lao Expenditure and consumption survey to apply ICATUS.","Travel related to unpaid domestic work is not included.","CA","PERCENT","10+","ALLAREA","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDDC","Proportion of time spent on unpaid domestic chores, by sex, age and location (%)","418","Lao People's Democratic Republic","2008","6.66667","2008","","","","Calculated by UNSD based on available country data from the Lao Expenditure and consumption survey to apply ICATUS.","Travel related to unpaid domestic work is not included.","CA","PERCENT","10+","ALLAREA","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDDC","Proportion of time spent on unpaid domestic chores, by sex, age and location (%)","418","Lao People's Democratic Republic","2008","0.83333","2008","","","","Calculated by UNSD based on available country data from the Lao Expenditure and consumption survey to apply ICATUS.","Travel related to unpaid domestic work is not included.","CA","PERCENT","10+","ALLAREA","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDDC","Proportion of time spent on unpaid domestic chores, by sex, age and location (%)","418","Lao People's Democratic Republic","2013","1.66667","2013","","","","Calculated by UNSD based on available country data from the Lao expenditure and consumption survey 2012/13 to apply ICATUS.","Travel related to unpaid domestic work is not included.","CA","PERCENT","10+","ALLAREA","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDDC","Proportion of time spent on unpaid domestic chores, by sex, age and location (%)","418","Lao People's Democratic Republic","2013","7.08333","2013","","","","Calculated by UNSD based on available country data from the Lao expenditure and consumption survey 2012/13 to apply ICATUS.","Travel related to unpaid domestic work is not included.","CA","PERCENT","10+","ALLAREA","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDDC","Proportion of time spent on unpaid domestic chores, by sex, age and location (%)","418","Lao People's Democratic Republic","2017","5.49167","2017","","","","Lao Statistics Bureau based on Labor force survey in Lao PDR- 2017","Question OPW12 was considered in calculation","C","PERCENT","15-24","ALLAREA","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDDC","Proportion of time spent on unpaid domestic chores, by sex, age and location (%)","418","Lao People's Democratic Republic","2017","4.08375","2017","","","","Lao Statistics Bureau based on Labor force survey in Lao PDR- 2017","Question OPW12 was considered in calculation","C","PERCENT","15-24","ALLAREA","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDDC","Proportion of time spent on unpaid domestic chores, by sex, age and location (%)","418","Lao People's Democratic Republic","2017","5.4725","2017","","","","Lao Statistics Bureau based on Labor force survey in Lao PDR- 2017","Question OPW12 was considered in calculation","C","PERCENT","15+","ALLAREA","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDDC","Proportion of time spent on unpaid domestic chores, by sex, age and location (%)","418","Lao People's Democratic Republic","2017","4.17917","2017","","","","Lao Statistics Bureau based on Labor force survey in Lao PDR- 2017","Question OPW12 was considered in calculation","C","PERCENT","15+","ALLAREA","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDDC","Proportion of time spent on unpaid domestic chores, by sex, age and location (%)","418","Lao People's Democratic Republic","2017","5.50417","2017","","","","Lao Statistics Bureau based on Labor force survey in Lao PDR- 2017","Question OPW12 was considered in calculation","C","PERCENT","45-54","URBAN","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDDC","Proportion of time spent on unpaid domestic chores, by sex, age and location (%)","418","Lao People's Democratic Republic","2017","4.42042","2017","","","","Lao Statistics Bureau based on Labor force survey in Lao PDR- 2017","Question OPW12 was considered in calculation","C","PERCENT","65+","ALLAREA","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDDC","Proportion of time spent on unpaid domestic chores, by sex, age and location (%)","418","Lao People's Democratic Republic","2017","4.05708","2017","","","","Lao Statistics Bureau based on Labor force survey in Lao PDR- 2017","Question OPW12 was considered in calculation","C","PERCENT","65+","ALLAREA","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDDC","Proportion of time spent on unpaid domestic chores, by sex, age and location (%)","418","Lao People's Democratic Republic","2017","5.65","2017","","","","Lao Statistics Bureau based on Labor force survey in Lao PDR- 2017","Question OPW12 was considered in calculation","C","PERCENT","15-24","RURAL","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDDC","Proportion of time spent on unpaid domestic chores, by sex, age and location (%)","418","Lao People's Democratic Republic","2017","4.18167","2017","","","","Lao Statistics Bureau based on Labor force survey in Lao PDR- 2017","Question OPW12 was considered in calculation","C","PERCENT","15-24","RURAL","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDDC","Proportion of time spent on unpaid domestic chores, by sex, age and location (%)","418","Lao People's Democratic Republic","2017","4.32417","2017","","","","Lao Statistics Bureau based on Labor force survey in Lao PDR- 2017","Question OPW12 was considered in calculation","C","PERCENT","25-44","ALLAREA","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDDC","Proportion of time spent on unpaid domestic chores, by sex, age and location (%)","418","Lao People's Democratic Republic","2017","3.8125","2017","","","","Lao Statistics Bureau based on Labor force survey in Lao PDR- 2017","Question OPW12 was considered in calculation","C","PERCENT","65+","URBAN","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDDC","Proportion of time spent on unpaid domestic chores, by sex, age and location (%)","418","Lao People's Democratic Republic","2017","4.01917","2017","","","","Lao Statistics Bureau based on Labor force survey in Lao PDR- 2017","Question OPW12 was considered in calculation","C","PERCENT","55-64","RURAL","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDDC","Proportion of time spent on unpaid domestic chores, by sex, age and location (%)","418","Lao People's Democratic Republic","2017","4.49125","2017","","","","Lao Statistics Bureau based on Labor force survey in Lao PDR- 2017","Question OPW12 was considered in calculation","C","PERCENT","65+","RURAL","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDDC","Proportion of time spent on unpaid domestic chores, by sex, age and location (%)","418","Lao People's Democratic Republic","2017","4.17625","2017","","","","Lao Statistics Bureau based on Labor force survey in Lao PDR- 2017","Question OPW12 was considered in calculation","C","PERCENT","65+","RURAL","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDDC","Proportion of time spent on unpaid domestic chores, by sex, age and location (%)","418","Lao People's Democratic Republic","2017","5.10167","2017","","","","Lao Statistics Bureau based on Labor force survey in Lao PDR- 2017","Question OPW12 was considered in calculation","C","PERCENT","15-24","URBAN","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDDC","Proportion of time spent on unpaid domestic chores, by sex, age and location (%)","418","Lao People's Democratic Republic","2017","3.83958","2017","","","","Lao Statistics Bureau based on Labor force survey in Lao PDR- 2017","Question OPW12 was considered in calculation","C","PERCENT","15-24","URBAN","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDDC","Proportion of time spent on unpaid domestic chores, by sex, age and location (%)","418","Lao People's Democratic Republic","2017","5.40708","2017","","","","Lao Statistics Bureau based on Labor force survey in Lao PDR- 2017","Question OPW12 was considered in calculation","C","PERCENT","15+","URBAN","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDDC","Proportion of time spent on unpaid domestic chores, by sex, age and location (%)","418","Lao People's Democratic Republic","2017","3.92875","2017","","","","Lao Statistics Bureau based on Labor force survey in Lao PDR- 2017","Question OPW12 was considered in calculation","C","PERCENT","45-54","URBAN","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDDC","Proportion of time spent on unpaid domestic chores, by sex, age and location (%)","418","Lao People's Democratic Republic","2017","4.96333","2017","","","","Lao Statistics Bureau based on Labor force survey in Lao PDR- 2017","Question OPW12 was considered in calculation","C","PERCENT","55-64","URBAN","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDDC","Proportion of time spent on unpaid domestic chores, by sex, age and location (%)","418","Lao People's Democratic Republic","2017","3.62667","2017","","","","Lao Statistics Bureau based on Labor force survey in Lao PDR- 2017","Question OPW12 was considered in calculation","C","PERCENT","55-64","URBAN","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDDC","Proportion of time spent on unpaid domestic chores, by sex, age and location (%)","418","Lao People's Democratic Republic","2017","4.28542","2017","","","","Lao Statistics Bureau based on Labor force survey in Lao PDR- 2017","Question OPW12 was considered in calculation","C","PERCENT","65+","URBAN","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDDC","Proportion of time spent on unpaid domestic chores, by sex, age and location (%)","418","Lao People's Democratic Republic","2017","4.42875","2017","","","","Lao Statistics Bureau based on Labor force survey in Lao PDR- 2017","Question OPW12 was considered in calculation","C","PERCENT","25-44","RURAL","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDDC","Proportion of time spent on unpaid domestic chores, by sex, age and location (%)","418","Lao People's Democratic Republic","2017","5.66125","2017","","","","Lao Statistics Bureau based on Labor force survey in Lao PDR- 2017","Question OPW12 was considered in calculation","C","PERCENT","25-44","RURAL","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDDC","Proportion of time spent on unpaid domestic chores, by sex, age and location (%)","418","Lao People's Democratic Republic","2017","4.29125","2017","","","","Lao Statistics Bureau based on Labor force survey in Lao PDR- 2017","Question OPW12 was considered in calculation","C","PERCENT","15+","RURAL","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDDC","Proportion of time spent on unpaid domestic chores, by sex, age and location (%)","418","Lao People's Democratic Republic","2017","5.50417","2017","","","","Lao Statistics Bureau based on Labor force survey in Lao PDR- 2017","Question OPW12 was considered in calculation","C","PERCENT","15+","RURAL","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDDC","Proportion of time spent on unpaid domestic chores, by sex, age and location (%)","418","Lao People's Democratic Republic","2017","5.67792","2017","","","","Lao Statistics Bureau based on Labor force survey in Lao PDR- 2017","Question OPW12 was considered in calculation","C","PERCENT","25-44","ALLAREA","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDDC","Proportion of time spent on unpaid domestic chores, by sex, age and location (%)","418","Lao People's Democratic Republic","2017","5.4375","2017","","","","Lao Statistics Bureau based on Labor force survey in Lao PDR- 2017","Question OPW12 was considered in calculation","C","PERCENT","45-54","ALLAREA","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDDC","Proportion of time spent on unpaid domestic chores, by sex, age and location (%)","418","Lao People's Democratic Republic","2017","4.14667","2017","","","","Lao Statistics Bureau based on Labor force survey in Lao PDR- 2017","Question OPW12 was considered in calculation","C","PERCENT","45-54","ALLAREA","G","MALE"
